expense_id,rep_id,expense_date,category,amount_inr,reimbursed,policy_compliant,notes
EXP-20240130-001,REP-020,2024-01-30,Travel,1949,true,true,Cab to hospital
EXP-20240205-001,REP-020,2024-02-05,Travel,1503,true,true,Bus fare
EXP-20240211-002,REP-020,2024-02-11,Travel,1726,true,true,Auto to clinic
EXP-20240213-002,REP-020,2024-02-13,Travel,417,true,true,Cab to hospital
EXP-20240218-003,REP-020,2024-02-18,Travel,956,true,true,Bus fare
EXP-20240220-003,REP-020,2024-02-20,Food,778,true,true,Working lunch
EXP-20240302-001,REP-020,2024-03-02,Food,339,true,true,Snacks for meeting
EXP-20240303-002,REP-020,2024-03-03,Travel,1944,true,true,Auto to clinic
EXP-20240303-003,REP-020,2024-03-03,Conference,2504,true,true,Conference registration
EXP-20240315-003,REP-020,2024-03-15,Travel,540,true,true,Fuel reimbursement
EXP-20240317-001,REP-020,2024-03-17,Food,242,true,true,Coffee meeting
EXP-20240322-002,REP-020,2024-03-22,Samples,381,true,true,Product samples drop
EXP-20240328-002,REP-020,2024-03-28,Travel,1253,true,false,Bus fare
EXP-20240331-002,REP-020,2024-03-31,Travel,222,true,true,Train ticket
EXP-20240404-002,REP-020,2024-04-04,Travel,1893,true,false,Train ticket
EXP-20240407-004,REP-020,2024-04-07,Travel,1503,true,true,Bus fare
EXP-20240412-001,REP-020,2024-04-12,Travel,779,false,true,Fuel reimbursement
EXP-20240416-001,REP-020,2024-04-16,Mobile,638,true,true,Mobile bill
EXP-20240427-002,REP-020,2024-04-27,Samples,1282,true,true,Product samples drop
EXP-20240426-001,REP-020,2024-04-26,Mobile,112,true,true,Internet recharge
EXP-20240501-001,REP-020,2024-05-01,Travel,825,true,true,Fuel reimbursement
EXP-20240504-002,REP-020,2024-05-04,Travel,1184,true,false,Auto to clinic
EXP-20240511-001,REP-020,2024-05-11,Travel,415,true,true,Bus fare
EXP-20240512-002,REP-020,2024-05-12,Travel,988,true,true,Bus fare
EXP-20240521-001,REP-020,2024-05-21,Mobile,205,true,true,Internet recharge
EXP-20240523-002,REP-020,2024-05-23,Food,394,true,true,Snacks for meeting
EXP-20240531-001,REP-020,2024-05-31,Other,56,true,true,Misc expense
EXP-20240526-004,REP-020,2024-05-26,Travel,763,true,true,Train ticket
EXP-20240606-002,REP-020,2024-06-06,Travel,1535,true,true,Bus fare
EXP-20240603-002,REP-020,2024-06-03,Samples,634,true,true,Sample packs for HCP
EXP-20240612-001,REP-020,2024-06-12,Samples,947,false,true,Sample packs for HCP
EXP-20240622-003,REP-020,2024-06-22,Travel,1709,true,true,Cab to hospital
EXP-20240620-001,REP-020,2024-06-20,Food,336,true,true,Coffee meeting
EXP-20240625-001,REP-020,2024-06-25,Lodging,2516,true,true,Lodging — outstation visit
EXP-20240702-003,REP-020,2024-07-02,Food,525,true,true,Team lunch with HCP
EXP-20240701-001,REP-020,2024-07-01,Lodging,2613,false,true,Hotel stay — field trip
EXP-20240709-003,REP-020,2024-07-09,Food,606,true,true,Dinner with HCP
EXP-20240712-002,REP-020,2024-07-12,Lodging,1737,true,true,Guest house — 2 nights
EXP-20240715-005,REP-020,2024-07-15,Travel,892,true,true,Train ticket
EXP-20240719-001,REP-020,2024-07-19,Mobile,101,true,true,Mobile bill
EXP-20240727-002,REP-020,2024-07-27,Travel,772,false,true,Cab to hospital
EXP-20240728-003,REP-020,2024-07-28,Travel,456,true,true,Bus fare
EXP-20240803-002,REP-020,2024-08-03,Mobile,677,true,true,Mobile bill
EXP-20240806-002,REP-020,2024-08-06,Food,451,true,true,Team lunch with HCP
EXP-20240806-003,REP-020,2024-08-06,Travel,908,true,true,Fuel reimbursement
EXP-20240811-001,REP-020,2024-08-11,Food,613,true,true,Coffee meeting
EXP-20240824-003,REP-020,2024-08-24,Other,1768,true,true,Stationery
EXP-20240823-003,REP-020,2024-08-23,Samples,1050,false,true,Demo kit refill
EXP-20240830-003,REP-020,2024-08-30,Lodging,3282,true,true,Guest house — 2 nights
EXP-20240827-003,REP-020,2024-08-27,Travel,528,true,false,Cab to hospital
EXP-20240901-004,REP-020,2024-09-01,Travel,647,true,true,Fuel reimbursement
EXP-20240914-001,REP-020,2024-09-14,Other,1902,true,true,Printing materials
EXP-20240908-003,REP-020,2024-09-08,Mobile,773,true,true,Roaming charges
EXP-20240916-003,REP-020,2024-09-16,Conference,3271,true,true,Conference registration
EXP-20240924-003,REP-020,2024-09-24,Conference,2985,true,true,Doctor meet sponsorship
EXP-20240925-002,REP-020,2024-09-25,Conference,4904,true,false,Conference registration
EXP-20241003-001,REP-020,2024-10-03,Samples,1090,false,true,Demo kit refill
EXP-20241005-001,REP-020,2024-10-05,Travel,757,true,false,Auto to clinic
EXP-20241006-003,REP-020,2024-10-06,Travel,347,true,true,Fuel reimbursement
EXP-20241017-004,REP-020,2024-10-17,Lodging,1878,true,true,Lodging — outstation visit
EXP-20241020-003,REP-020,2024-10-20,Travel,1943,true,true,Fuel reimbursement
EXP-20241102-004,REP-020,2024-11-02,Travel,1522,true,true,Train ticket
EXP-20241107-002,REP-020,2024-11-07,Travel,785,true,true,Train ticket
EXP-20241108-003,REP-020,2024-11-08,Travel,550,true,true,Train ticket
EXP-20241116-002,REP-020,2024-11-16,Food,577,true,true,Coffee meeting
EXP-20241120-003,REP-020,2024-11-20,Lodging,3950,true,true,Hotel stay — field trip
EXP-20241122-001,REP-020,2024-11-22,Lodging,2247,true,true,Hotel stay — field trip
EXP-20241127-002,REP-020,2024-11-27,Food,443,true,true,Snacks for meeting
EXP-20241124-003,REP-020,2024-11-24,Lodging,4033,true,false,Lodging — outstation visit
EXP-20241205-003,REP-020,2024-12-05,Food,778,true,true,Working lunch
EXP-20241205-004,REP-020,2024-12-05,Food,662,true,true,Coffee meeting
EXP-20241209-003,REP-020,2024-12-09,Samples,352,true,true,Product samples drop
EXP-20241218-003,REP-020,2024-12-18,Travel,1776,true,true,Fuel reimbursement
EXP-20241218-004,REP-020,2024-12-18,Travel,485,true,true,Cab to hospital
EXP-20241226-002,REP-020,2024-12-26,Conference,1841,true,true,Conference registration
EXP-20241227-003,REP-020,2024-12-27,Food,150,true,true,Dinner with HCP
EXP-20241230-003,REP-020,2024-12-30,Travel,1512,false,true,Bus fare
EXP-20250105-001,REP-020,2025-01-05,Travel,1317,true,true,Cab to hospital
EXP-20250106-003,REP-020,2025-01-06,Food,154,true,true,Team lunch with HCP
EXP-20250114-002,REP-020,2025-01-14,Travel,483,true,true,Auto to clinic
EXP-20250118-004,REP-020,2025-01-18,Travel,1677,true,false,Train ticket
EXP-20250125-002,REP-020,2025-01-25,Food,294,true,true,Dinner with HCP
EXP-20250130-001,REP-020,2025-01-30,Travel,1867,false,true,Auto to clinic
EXP-20250128-001,REP-020,2025-01-28,Travel,240,true,true,Train ticket
EXP-20250203-004,REP-020,2025-02-03,Travel,1605,true,true,Fuel reimbursement
EXP-20250213-002,REP-020,2025-02-13,Travel,302,true,true,Bus fare
EXP-20250211-001,REP-020,2025-02-11,Travel,305,true,true,Fuel reimbursement
EXP-20250221-001,REP-020,2025-02-21,Lodging,1827,true,true,Guest house — 2 nights
EXP-20250219-002,REP-020,2025-02-19,Lodging,2480,true,true,Guest house — 2 nights
EXP-20250227-002,REP-020,2025-02-27,Samples,1493,true,true,Product samples drop
EXP-20250305-002,REP-020,2025-03-05,Lodging,2251,false,true,Guest house — 2 nights
EXP-20250311-002,REP-020,2025-03-11,Food,384,true,true,Dinner with HCP
EXP-20250319-001,REP-020,2025-03-19,Travel,427,true,true,Cab to hospital
EXP-20250325-002,REP-020,2025-03-25,Food,128,true,false,Team lunch with HCP
EXP-20250405-004,REP-020,2025-04-05,Lodging,3187,true,true,Lodging — outstation visit
EXP-20250409-001,REP-020,2025-04-09,Food,119,true,true,Snacks for meeting
EXP-20250414-002,REP-020,2025-04-14,Food,413,true,true,Working lunch
EXP-20250425-003,REP-020,2025-04-25,Travel,1952,true,true,Train ticket
EXP-20250426-002,REP-020,2025-04-26,Food,113,true,true,Coffee meeting
EXP-20250503-001,REP-020,2025-05-03,Travel,1314,true,true,Auto to clinic
EXP-20250503-002,REP-020,2025-05-03,Lodging,3300,true,true,Lodging — outstation visit
EXP-20250505-001,REP-020,2025-05-05,Lodging,2995,true,true,Guest house — 2 nights
EXP-20250507-002,REP-020,2025-05-07,Samples,248,true,true,Demo kit refill
EXP-20250511-001,REP-020,2025-05-11,Travel,1878,true,true,Cab to hospital
EXP-20250512-004,REP-020,2025-05-12,Food,669,true,true,Dinner with HCP
EXP-20250519-003,REP-020,2025-05-19,Travel,879,true,true,Cab to hospital
EXP-20250523-002,REP-020,2025-05-23,Travel,791,true,true,Cab to hospital
EXP-20250530-001,REP-020,2025-05-30,Food,678,true,true,Working lunch
EXP-20250530-002,REP-020,2025-05-30,Samples,1295,true,true,Demo kit refill
EXP-20250607-003,REP-020,2025-06-07,Travel,378,true,true,Cab to hospital
EXP-20250602-002,REP-020,2025-06-02,Lodging,2189,true,true,Lodging — outstation visit
EXP-20250611-003,REP-020,2025-06-11,Food,421,true,true,Dinner with HCP
EXP-20250609-001,REP-020,2025-06-09,Samples,944,false,true,Product samples drop
EXP-20250619-002,REP-020,2025-06-19,Travel,313,true,true,Fuel reimbursement
EXP-20250617-001,REP-020,2025-06-17,Lodging,3653,true,true,Hotel stay — field trip
EXP-20250622-003,REP-020,2025-06-22,Lodging,3345,true,true,Hotel stay — field trip
EXP-20250628-002,REP-020,2025-06-28,Travel,773,false,true,Cab to hospital
EXP-20250705-001,REP-020,2025-07-05,Travel,1280,true,true,Auto to clinic
EXP-20250629-001,REP-020,2025-06-29,Food,598,false,true,Dinner with HCP
EXP-20250709-003,REP-020,2025-07-09,Travel,1945,true,true,Train ticket
EXP-20250717-001,REP-020,2025-07-17,Travel,686,true,true,Cab to hospital
EXP-20250719-002,REP-020,2025-07-19,Travel,638,true,true,Cab to hospital
EXP-20250725-003,REP-020,2025-07-25,Samples,76,true,true,Sample packs for HCP
EXP-20250723-002,REP-020,2025-07-23,Food,269,true,true,Coffee meeting
EXP-20250802-002,REP-020,2025-08-02,Food,692,false,true,Working lunch
EXP-20250804-004,REP-020,2025-08-04,Samples,363,true,true,Demo kit refill
EXP-20250804-005,REP-020,2025-08-04,Travel,1879,true,true,Cab to hospital
EXP-20250812-001,REP-020,2025-08-12,Travel,1632,true,true,Train ticket
EXP-20250814-002,REP-020,2025-08-14,Samples,915,false,true,Sample packs for HCP
EXP-20250818-003,REP-020,2025-08-18,Food,672,true,true,Coffee meeting
EXP-20250825-003,REP-020,2025-08-25,Travel,1893,true,true,Fuel reimbursement
EXP-20250827-001,REP-020,2025-08-27,Travel,1859,true,true,Bus fare
EXP-20250905-003,REP-020,2025-09-05,Travel,1242,true,true,Cab to hospital
EXP-20250909-001,REP-020,2025-09-09,Travel,1557,true,true,Auto to clinic
EXP-20250920-002,REP-020,2025-09-20,Travel,1195,true,true,Auto to clinic
EXP-20250916-001,REP-020,2025-09-16,Lodging,3770,true,true,Guest house — 2 nights
EXP-20250922-003,REP-020,2025-09-22,Travel,1547,true,true,Train ticket
EXP-20250922-004,REP-020,2025-09-22,Travel,1398,false,true,Train ticket
EXP-20251004-001,REP-020,2025-10-04,Lodging,1971,true,true,Lodging — outstation visit
EXP-20250929-004,REP-020,2025-09-29,Food,192,true,true,Snacks for meeting
EXP-20251007-003,REP-020,2025-10-07,Food,366,true,true,Team lunch with HCP
EXP-20251010-001,REP-020,2025-10-10,Conference,878,true,true,Conference registration
EXP-20251012-003,REP-020,2025-10-12,Food,669,false,true,Dinner with HCP
EXP-20251023-004,REP-020,2025-10-23,Lodging,2016,true,true,Lodging — outstation visit
EXP-20251024-002,REP-020,2025-10-24,Travel,1206,false,true,Auto to clinic
EXP-20251029-001,REP-020,2025-10-29,Samples,510,true,true,Sample packs for HCP
EXP-20251027-003,REP-020,2025-10-27,Samples,516,false,true,Demo kit refill
EXP-20251105-003,REP-020,2025-11-05,Travel,1488,true,true,Fuel reimbursement
EXP-20251112-003,REP-020,2025-11-12,Travel,677,true,true,Fuel reimbursement
EXP-20251116-001,REP-020,2025-11-16,Lodging,3218,true,true,Guest house — 2 nights
EXP-20230405-001,REP-021,2023-04-05,Conference,3536,true,true,CME event fees
EXP-20230406-002,REP-021,2023-04-06,Travel,1362,true,true,Train ticket
EXP-20230410-003,REP-021,2023-04-10,Travel,1234,true,true,Bus fare
EXP-20230408-002,REP-021,2023-04-08,Food,197,true,true,Snacks for meeting
EXP-20230418-001,REP-021,2023-04-18,Samples,575,true,true,Product samples drop
EXP-20230419-003,REP-021,2023-04-19,Food,457,true,true,Dinner with HCP
EXP-20230425-001,REP-021,2023-04-25,Lodging,3444,true,true,Lodging — outstation visit
EXP-20230501-003,REP-021,2023-05-01,Lodging,1660,true,true,Lodging — outstation visit
EXP-20230430-002,REP-021,2023-04-30,Food,126,true,true,Dinner with HCP
EXP-20230506-002,REP-021,2023-05-06,Travel,450,true,true,Auto to clinic
EXP-20230512-001,REP-021,2023-05-12,Lodging,3460,true,true,Guest house — 2 nights
EXP-20230517-005,REP-021,2023-05-17,Travel,1033,true,true,Bus fare
EXP-20230516-001,REP-021,2023-05-16,Travel,1220,true,true,Cab to hospital
EXP-20230522-005,REP-021,2023-05-22,Lodging,2444,true,true,Lodging — outstation visit
EXP-20230523-001,REP-021,2023-05-23,Travel,1652,true,true,Auto to clinic
EXP-20230529-002,REP-021,2023-05-29,Food,769,true,true,Coffee meeting
EXP-20230528-002,REP-021,2023-05-28,Conference,3243,true,true,CME event fees
EXP-20230605-001,REP-021,2023-06-05,Travel,1997,true,true,Auto to clinic
EXP-20230615-003,REP-021,2023-06-15,Food,138,true,true,Coffee meeting
EXP-20230620-002,REP-021,2023-06-20,Travel,1727,true,true,Bus fare
EXP-20230626-002,REP-021,2023-06-26,Food,745,true,true,Dinner with HCP
EXP-20230630-002,REP-021,2023-06-30,Food,528,true,false,Dinner with HCP
EXP-20230701-005,REP-021,2023-07-01,Travel,791,true,true,Auto to clinic
EXP-20230712-002,REP-021,2023-07-12,Mobile,594,true,true,Mobile bill
EXP-20230709-003,REP-021,2023-07-09,Travel,1423,true,true,Train ticket
EXP-20230719-002,REP-021,2023-07-19,Travel,1297,true,true,Fuel reimbursement
EXP-20230715-001,REP-021,2023-07-15,Food,505,true,true,Dinner with HCP
EXP-20230724-003,REP-021,2023-07-24,Food,761,true,true,Team lunch with HCP
EXP-20230726-005,REP-021,2023-07-26,Travel,1022,false,true,Auto to clinic
EXP-20230804-002,REP-021,2023-08-04,Samples,846,true,true,Product samples drop
EXP-20230731-001,REP-021,2023-07-31,Food,367,true,true,Dinner with HCP
EXP-20230807-003,REP-021,2023-08-07,Travel,1644,true,true,Auto to clinic
EXP-20230814-001,REP-021,2023-08-14,Lodging,1850,true,true,Lodging — outstation visit
EXP-20230817-001,REP-021,2023-08-17,Food,378,true,true,Dinner with HCP
EXP-20230819-002,REP-021,2023-08-19,Travel,1621,true,true,Auto to clinic
EXP-20230824-001,REP-021,2023-08-24,Travel,693,true,true,Fuel reimbursement
EXP-20230831-002,REP-021,2023-08-31,Mobile,619,true,true,Mobile bill
EXP-20230829-005,REP-021,2023-08-29,Travel,932,true,true,Train ticket
EXP-20230905-003,REP-021,2023-09-05,Travel,887,true,true,Fuel reimbursement
EXP-20230914-002,REP-021,2023-09-14,Travel,1354,true,true,Fuel reimbursement
EXP-20230915-002,REP-021,2023-09-15,Lodging,3556,true,true,Hotel stay — field trip
EXP-20230921-002,REP-021,2023-09-21,Travel,817,false,true,Fuel reimbursement
EXP-20230922-004,REP-021,2023-09-22,Travel,1363,true,true,Auto to clinic
EXP-20230925-001,REP-021,2023-09-25,Travel,1019,true,true,Train ticket
EXP-20230924-002,REP-021,2023-09-24,Travel,245,true,true,Auto to clinic
EXP-20230930-001,REP-021,2023-09-30,Lodging,3731,true,true,Guest house — 2 nights
EXP-20231005-002,REP-021,2023-10-05,Travel,376,true,true,Train ticket
EXP-20231013-004,REP-021,2023-10-13,Other,1784,true,true,Printing materials
EXP-20231007-003,REP-021,2023-10-07,Lodging,3613,false,true,Hotel stay — field trip
EXP-20231015-002,REP-021,2023-10-15,Samples,1176,true,true,Sample packs for HCP
EXP-20231023-001,REP-021,2023-10-23,Lodging,3706,true,true,Guest house — 2 nights
EXP-20231021-001,REP-021,2023-10-21,Food,382,true,true,Snacks for meeting
EXP-20231028-003,REP-021,2023-10-28,Lodging,3128,false,true,Lodging — outstation visit
EXP-20231101-001,REP-021,2023-11-01,Travel,1052,true,true,Auto to clinic
EXP-20231108-002,REP-021,2023-11-08,Travel,1588,true,true,Train ticket
EXP-20231111-002,REP-021,2023-11-11,Travel,425,true,true,Train ticket
EXP-20231112-003,REP-021,2023-11-12,Food,259,true,true,Team lunch with HCP
EXP-20231121-002,REP-021,2023-11-21,Samples,462,true,false,Sample packs for HCP
EXP-20231130-005,REP-021,2023-11-30,Lodging,2962,true,true,Hotel stay — field trip
EXP-20231203-002,REP-021,2023-12-03,Mobile,374,true,true,Internet recharge
EXP-20231215-004,REP-021,2023-12-15,Food,779,true,true,Coffee meeting
EXP-20231210-001,REP-021,2023-12-10,Samples,1372,true,true,Demo kit refill
EXP-20231222-003,REP-021,2023-12-22,Travel,978,false,true,Cab to hospital
EXP-20231220-003,REP-021,2023-12-20,Food,301,true,true,Snacks for meeting
EXP-20231228-002,REP-021,2023-12-28,Lodging,2610,true,true,Hotel stay — field trip
EXP-20231225-004,REP-021,2023-12-25,Lodging,2019,true,true,Guest house — 2 nights
EXP-20240101-004,REP-021,2024-01-01,Travel,892,true,true,Train ticket
EXP-20231231-003,REP-021,2023-12-31,Travel,1892,true,true,Train ticket
EXP-20240107-003,REP-021,2024-01-07,Food,390,true,true,Snacks for meeting
EXP-20240114-002,REP-021,2024-01-14,Travel,321,true,true,Bus fare
EXP-20240114-003,REP-021,2024-01-14,Travel,233,true,false,Auto to clinic
EXP-20240120-003,REP-021,2024-01-20,Travel,1755,true,true,Bus fare
EXP-20240122-003,REP-021,2024-01-22,Food,162,true,true,Snacks for meeting
EXP-20240202-005,REP-021,2024-02-02,Food,586,true,true,Working lunch
EXP-20240131-002,REP-021,2024-01-31,Travel,1543,true,true,Auto to clinic
EXP-20240205-002,REP-021,2024-02-05,Food,484,true,true,Working lunch
EXP-20240211-003,REP-021,2024-02-11,Food,230,true,true,Dinner with HCP
EXP-20240221-002,REP-021,2024-02-21,Travel,1580,true,true,Auto to clinic
EXP-20240223-001,REP-021,2024-02-23,Travel,428,true,true,Bus fare
EXP-20240229-002,REP-021,2024-02-29,Travel,1417,false,true,Auto to clinic
EXP-20240308-002,REP-021,2024-03-08,Food,344,true,true,Snacks for meeting
EXP-20240308-003,REP-021,2024-03-08,Food,158,true,true,Dinner with HCP
EXP-20240310-002,REP-021,2024-03-10,Travel,979,true,true,Bus fare
EXP-20240310-003,REP-021,2024-03-10,Travel,439,true,true,Train ticket
EXP-20240322-003,REP-021,2024-03-22,Lodging,2005,true,true,Lodging — outstation visit
EXP-20240323-002,REP-021,2024-03-23,Food,601,false,true,Dinner with HCP
EXP-20240403-002,REP-021,2024-04-03,Lodging,2526,true,true,Hotel stay — field trip
EXP-20240411-001,REP-021,2024-04-11,Samples,691,true,true,Product samples drop
EXP-20240413-001,REP-021,2024-04-13,Food,315,true,true,Working lunch
EXP-20240413-002,REP-021,2024-04-13,Food,242,true,false,Coffee meeting
EXP-20240425-004,REP-021,2024-04-25,Travel,1676,true,true,Cab to hospital
EXP-20240423-003,REP-021,2024-04-23,Travel,1029,true,true,Fuel reimbursement
EXP-20240501-002,REP-021,2024-05-01,Lodging,4622,true,false,Lodging — outstation visit
EXP-20240430-001,REP-021,2024-04-30,Travel,1141,true,true,Fuel reimbursement
EXP-20240508-002,REP-021,2024-05-08,Travel,815,true,true,Cab to hospital
EXP-20240513-003,REP-021,2024-05-13,Food,102,true,true,Snacks for meeting
EXP-20240523-003,REP-021,2024-05-23,Travel,1297,true,true,Train ticket
EXP-20240524-003,REP-021,2024-05-24,Lodging,3345,true,true,Hotel stay — field trip
EXP-20240529-001,REP-021,2024-05-29,Lodging,2513,true,true,Hotel stay — field trip
EXP-20240607-004,REP-021,2024-06-07,Food,780,true,true,Coffee meeting
EXP-20240612-002,REP-021,2024-06-12,Samples,718,true,true,Product samples drop
